TS_ring,RH_name,RH_smiles,RH_Eele_TZVP,Rrad_name,Rrad_smiles,Rrad_Eele_TZVP,Rrad_Eele_def2SVP,ROO_name,ROO_smiles,ROO_Eele_TZVP,ROO_Eele_def2SVP,QOOH_name,QOOH_smiles,QOOH_Eele_TZVP,QOOH_Eele_def2SVP,TS_name,TS_smiles,TS_Eele_TZVP,TS_Eele_def2SVP,IRC_npoints,IRC_Efirst,IRC_Elast,IRC_Emin,IRC_Emax,bondsbroken_IRC_F,bondsbroken_IRC_B,IRC_energies
6,bigQM7w_004020_stereo_00001,C=C[C@@H](C)CCC,-275.325159276810,bigQM7w_004020_stereo_00001_C_rad_00004,[CH2][C@H](C=C)CCC,-274.652374130153,-274.316286167521,bigQM7w_004020_stereo_00001_C_rad_00004_ROO_00001,C=C[C@H](CCC)CO[O],-425.130360681365,-424.609984474156,bigQM7w_004020_stereo_00001_C_rad_00004_ROO_00001_QOOH_00003,C=C[C@H]([CH]CC)COO,-425.102206309356,-424.573877240506,bigQM7w_004020_stereo_00001_C_rad_00004_ROO_00001_QOOH_00003_Nbridge_02,C=C[C@H]1COO[N][C@H]1CC,-425.079211640026,-424.557863317166,50,-27.360649,-7.787894,-27.360649,0.0,1,1,"-27.360649;-27.319735;-27.278262;-27.235384;-27.191527;-27.149164;-27.130905;-27.047995;-26.958754;-26.859387;-26.751404;-26.636350;-26.514916;-26.382858;-26.240541;-26.089249;-25.925255;-25.749951;-25.560172;-25.357328;-25.135420;-24.908316;-24.727999;-24.509297;-23.369560;-21.744895;-19.549614;-16.649266;-12.618774;-7.518455;-1.287243;0.000000;-0.954395;-2.873642;-4.326403;-4.806481;-5.069599;-5.365830;-5.653414;-5.920600;-6.174609;-6.408032;-6.629927;-6.832992;-7.025813;-7.201505;-7.367419;-7.518643;-7.658370;-7.787894"
5,bigQM7w_004020_stereo_00001,C=C[C@@H](C)CCC,-275.325159276810,bigQM7w_004020_stereo_00001_C_rad_00005,C=C[C@@H](C)[CH]CC,-274.658035175180,-274.322284647910,bigQM7w_004020_stereo_00001_C_rad_00005_ROO_00001,C=C[C@@H](C)[C@H](CC)O[O],-425.136536981845,-424.616648502337,bigQM7w_004020_stereo_00001_C_rad_00005_ROO_00001_QOOH_00002,C=C[C](C)[C@H](CC)OO,-425.134217967840,-424.606868185394,bigQM7w_004020_stereo_00001_C_rad_00005_ROO_00001_QOOH_00002_Nbridge_01,C=C[C@@]1(C)[N]OO[C@H]1CC,-425.080088990887,-424.557331059666,50,-25.694442,-31.004296,-31.004296,0.0,1,1,"-25.694442;-25.603583;-25.510888;-25.415328;-25.314084;-25.211702;-25.106044;-24.997221;-24.885511;-24.770050;-24.650796;-24.527824;-24.400851;-24.270070;-24.136497;-23.994250;-23.850462;-23.701129;-23.556245;-23.467518;-23.173763;-22.836661;-22.466446;-22.086676;-21.900829;-20.982782;-19.782875;-18.286301;-16.447085;-14.140569;-11.090589;-6.820390;-1.204520;0.000000;-1.224037;-11.003893;-17.100067;-21.603486;-24.692057;-26.999755;-28.573664;-28.998032;-29.275086;-29.567136;-29.852689;-30.111462;-30.354543;-30.584468;-30.798871;-31.004296"
5,bigQM7w_004020_stereo_00001,C=C[C@@H](C)CCC,-275.325159276810,bigQM7w_004020_stereo_00001_C_rad_00005,C=C[C@@H](C)[CH]CC,-274.658035175180,-274.322284647910,bigQM7w_004020_stereo_00001_C_rad_00005_ROO_00001,C=C[C@@H](C)[C@H](CC)O[O],-425.136536981845,-424.616648502337,bigQM7w_004020_stereo_00001_C_rad_00005_ROO_00001_QOOH_00002,C=C[C](C)[C@H](CC)OO,-425.134217967840,-424.606868185394,bigQM7w_004020_stereo_00001_C_rad_00005_ROO_00001_QOOH_00002_Nbridge_02,C=C[C@]1(C)[N]OO[C@H]1CC,-425.081243174587,-424.558559619323,50,-31.278240,-27.097974,-31.27824,0.0,1,1,"-31.278240;-31.230094;-31.181233;-31.136528;-31.109836;-31.024580;-30.927083;-30.814244;-30.694792;-30.566648;-30.430655;-30.289135;-30.137513;-29.981217;-29.815307;-29.638335;-29.453160;-29.252944;-29.054079;-28.968310;-28.673359;-27.563155;-26.032804;-23.848837;-20.891293;-16.459888;-10.580530;-1.212420;0.000000;-1.211951;-8.105738;-13.118247;-16.542565;-19.051865;-20.984801;-22.544693;-23.805315;-24.818260;-25.615437;-25.771730;-25.858995;-26.020564;-26.183660;-26.335336;-26.480794;-26.616771;-26.747479;-26.871572;-26.987924;-27.097974"
5,bigQM7w_004020_stereo_00001,C=C[C@@H](C)CCC,-275.325159276810,bigQM7w_004020_stereo_00001_C_rad_00005,C=C[C@@H](C)[CH]CC,-274.658035175180,-274.322284647910,bigQM7w_004020_stereo_00001_C_rad_00005_ROO_00001,C=C[C@@H](C)[C@H](CC)O[O],-425.136536981845,-424.616648502337,bigQM7w_004020_stereo_00001_C_rad_00005_ROO_00001_QOOH_00003,C=C[C@@H](C)[C@H]([CH]C)OO,-425.107358095609,-424.579265720758,bigQM7w_004020_stereo_00001_C_rad_00005_ROO_00001_QOOH_00003_Nbridge_01,C=C[C@@H](C)[C@H]1OO[N][C@@H]1C,-425.076260624258,-424.552055919278,50,-38.279278,-16.693127,-38.279278,0.0,1,1,"-38.279278;-38.205265;-38.120448;-38.020761;-37.912223;-37.790236;-37.654448;-37.503072;-37.336441;-37.151472;-36.950139;-36.725125;-36.489008;-36.358543;-36.004494;-34.648279;-32.786490;-30.246107;-26.437736;-20.949107;-13.275443;-1.265813;0.000000;-1.102885;-4.902982;-7.835355;-10.041104;-11.678563;-13.003715;-13.999744;-14.167015;-14.308418;-14.516106;-14.724783;-14.919214;-15.106181;-15.280063;-15.448033;-15.603206;-15.750982;-15.891518;-16.023249;-16.150031;-16.266826;-16.378476;-16.481028;-16.567823;-16.604072;-16.645199;-16.693127"
5,bigQM7w_004020_stereo_00001,C=C[C@@H](C)CCC,-275.325159276810,bigQM7w_004020_stereo_00001_C_rad_00005,C=C[C@@H](C)[CH]CC,-274.658035175180,-274.322284647910,bigQM7w_004020_stereo_00001_C_rad_00005_ROO_00001,C=C[C@@H](C)[C@H](CC)O[O],-425.136536981845,-424.616648502337,bigQM7w_004020_stereo_00001_C_rad_00005_ROO_00001_QOOH_00003,C=C[C@@H](C)[C@H]([CH]C)OO,-425.107358095609,-424.579265720758,bigQM7w_004020_stereo_00001_C_rad_00005_ROO_00001_QOOH_00003_Nbridge_02,C=C[C@@H](C)[C@H]1OO[N][C@H]1C,-425.069402186827,-424.546417273195,50,-16.589562,-38.983340,-38.98334,0.0,1,1,"-16.589562;-16.551891;-16.511994;-16.472370;-16.430295;-16.388567;-16.344219;-16.300134;-16.253672;-16.206565;-16.158378;-16.111396;-16.087030;-16.001758;-15.903197;-15.790695;-15.667904;-15.533094;-15.390911;-15.238027;-15.069364;-14.893435;-14.698961;-14.501078;-14.394984;-14.221571;-13.236717;-11.896984;-10.225937;-7.991414;-4.994002;-1.102341;0.000000;-1.275484;-13.913720;-21.714477;-27.276677;-31.172761;-33.797717;-35.696646;-37.054385;-37.924543;-38.021838;-38.128475;-38.288398;-38.451296;-38.598021;-38.735720;-38.863653;-38.983340"
5,bigQM7w_004020_stereo_00001,C=C[C@@H](C)CCC,-275.325159276810,bigQM7w_004020_stereo_00001_C_rad_00005,C=C[C@@H](C)[CH]CC,-274.658035175180,-274.322284647910,bigQM7w_004020_stereo_00001_C_rad_00005_ROO_00002,C=C[C@@H](C)[C@@H](CC)O[O],-425.135947026690,-424.615754181299,bigQM7w_004020_stereo_00001_C_rad_00005_ROO_00002_QOOH_00002,C=C[C@@H](C)[C@@H]([CH]C)OO,-425.108921275177,-424.581990136186,bigQM7w_004020_stereo_00001_C_rad_00005_ROO_00002_QOOH_00002_Nbridge_01,C=C[C@@H](C)[C@@H]1OO[N][C@@H]1C,-425.069420515920,-424.546685829632,50,-16.964916,-4.899556,-16.964916,-4.899556,1,1,"-16.964916;-16.935562;-16.909354;-16.879158;-16.851277;-16.820170;-16.790816;-16.758478;-16.728297;-16.694177;-16.661878;-16.626731;-16.592906;-16.556228;-16.521084;-16.483540;-16.445328;-16.405213;-16.366389;-16.324872;-16.283326;-16.239799;-16.195528;-16.149946;-16.102932;-16.055134;-16.006065;-15.955257;-15.907489;-15.876525;-15.781003;-15.671906;-15.551995;-15.422263;-15.282877;-15.134578;-14.975793;-14.804096;-14.621319;-14.422178;-14.212499;-13.984921;-13.736161;-13.490305;-13.351767;-13.000599;-11.684980;-10.032810;-7.833201;-4.899556"
5,bigQM7w_004020_stereo_00001,C=C[C@@H](C)CCC,-275.325159276810,bigQM7w_004020_stereo_00001_C_rad_00005,C=C[C@@H](C)[CH]CC,-274.658035175180,-274.322284647910,bigQM7w_004020_stereo_00001_C_rad_00005_ROO_00002,C=C[C@@H](C)[C@@H](CC)O[O],-425.135947026690,-424.615754181299,bigQM7w_004020_stereo_00001_C_rad_00005_ROO_00002_QOOH_00002,C=C[C@@H](C)[C@@H]([CH]C)OO,-425.108921275177,-424.581990136186,bigQM7w_004020_stereo_00001_C_rad_00005_ROO_00002_QOOH_00002_Nbridge_02,C=C[C@@H](C)[C@@H]1OO[N][C@H]1C,-425.074304871186,-424.550677313041,50,-16.738873,-30.063075,-30.063075,0.0,1,1,"-16.738873;-16.707464;-16.673244;-16.639646;-16.603600;-16.567392;-16.529046;-16.490647;-16.450167;-16.409342;-16.366149;-16.323385;-16.278440;-16.231355;-16.185869;-16.136618;-16.086306;-16.035245;-15.981524;-15.930709;-15.894517;-15.794817;-15.682638;-15.558695;-15.425877;-15.286608;-15.135552;-14.980086;-14.813808;-14.637355;-14.453029;-14.255024;-14.048732;-13.826191;-13.593792;-13.344438;-13.091577;-12.923443;-12.546529;-11.333928;-9.742092;-7.606265;-4.776326;-1.091532;0.000000;-1.275308;-13.131345;-20.799463;-26.316682;-30.063075"
5,bigQM7w_004020_stereo_00001,C=C[C@@H](C)CCC,-275.325159276810,bigQM7w_004020_stereo_00001_C_rad_00006,C=C[C@@H](C)C[CH]C,-274.660069975406,-274.324243616360,bigQM7w_004020_stereo_00001_C_rad_00006_ROO_00001,C=C[C@@H](C)C[C@H](C)O[O],-425.137676569685,-424.616753184933,bigQM7w_004020_stereo_00001_C_rad_00006_ROO_00001_QOOH_00002,C=C[C@@H](C)[CH][C@H](C)OO,-425.108026293627,-424.579188605083,bigQM7w_004020_stereo_00001_C_rad_00006_ROO_00001_QOOH_00002_Nbridge_01,C=C[C@@H](C)[C@@H]1[N]OO[C@H]1C,-425.074029115830,-424.550404546160,50,-16.707332,-38.364006,-38.364006,0.0,1,1,"-16.707332;-16.668909;-16.628633;-16.588189;-16.545855;-16.504037;-16.460392;-16.413962;-16.368516;-16.320855;-16.271569;-16.220217;-16.170371;-16.117341;-16.062358;-16.010351;-15.959492;-15.848057;-15.728523;-15.598801;-15.462643;-15.317816;-15.165199;-15.005949;-14.836212;-14.659472;-14.471481;-14.275968;-14.067785;-13.851224;-13.619217;-13.369468;-13.124489;-12.987302;-12.678229;-11.432477;-9.852203;-7.703435;-4.826919;-1.073891;0.000000;-1.281259;-14.340108;-22.221224;-27.731554;-31.522428;-34.026078;-35.982108;-37.440807;-38.364006"
5,bigQM7w_004020_stereo_00001,C=C[C@@H](C)CCC,-275.325159276810,bigQM7w_004020_stereo_00001_C_rad_00006,C=C[C@@H](C)C[CH]C,-274.660069975406,-274.324243616360,bigQM7w_004020_stereo_00001_C_rad_00006_ROO_00001,C=C[C@@H](C)C[C@H](C)O[O],-425.137676569685,-424.616753184933,bigQM7w_004020_stereo_00001_C_rad_00006_ROO_00001_QOOH_00002,C=C[C@@H](C)[CH][C@H](C)OO,-425.108026293627,-424.579188605083,bigQM7w_004020_stereo_00001_C_rad_00006_ROO_00001_QOOH_00002_Nbridge_02,C=C[C@@H](C)[C@H]1[N]OO[C@H]1C,-425.073285876665,-424.549894841750,50,-16.284941,0.000000,-16.284941,0.0,1,1,"-16.284941;-16.258087;-16.225577;-16.192788;-16.158529;-16.123145;-16.086338;-16.051325;-16.015955;-15.975794;-15.937036;-15.894261;-15.851145;-15.808093;-15.768274;-15.725126;-15.677178;-15.629145;-15.580045;-15.529820;-15.478434;-15.424561;-15.375762;-15.339783;-15.236456;-15.126419;-15.004232;-14.872650;-14.735874;-14.592996;-14.442138;-14.284143;-14.115617;-13.944222;-13.758129;-13.567952;-13.362571;-13.152985;-12.925380;-12.688190;-12.434442;-12.161646;-11.886305;-11.708581;-11.257922;-9.825157;-7.724871;-4.835090;-1.072243;0.000000"
6,bigQM7w_004020_stereo_00001,C=C[C@@H](C)CCC,-275.325159276810,bigQM7w_004020_stereo_00001_C_rad_00006,C=C[C@@H](C)C[CH]C,-274.660069975406,-274.324243616360,bigQM7w_004020_stereo_00001_C_rad_00006_ROO_00001,C=C[C@@H](C)C[C@H](C)O[O],-425.137676569685,-424.616753184933,bigQM7w_004020_stereo_00001_C_rad_00006_ROO_00001_QOOH_00004,C=C[C](C)C[C@H](C)OO,-425.136697402845,-424.609359630490,bigQM7w_004020_stereo_00001_C_rad_00006_ROO_00001_QOOH_00004_Nbridge_01,C=C[C@@]1(C)C[C@H](C)OO[N]1,-425.096251944327,-424.574628971758,50,-21.376306,-17.703843,-21.376306,0.0,1,1,"-21.376306;-21.329544;-21.280392;-21.238856;-21.198697;-21.105968;-21.001412;-20.890453;-20.773591;-20.651625;-20.526334;-20.392234;-20.251616;-20.104380;-19.948759;-19.786403;-19.615004;-19.436105;-19.245595;-19.045063;-18.829590;-18.602921;-18.359353;-18.109940;-17.932990;-17.596439;-16.332666;-14.605124;-12.296118;-9.048100;-5.259876;-1.115761;0.000000;-1.234395;-5.649011;-8.833417;-11.045793;-12.794802;-14.223052;-15.368588;-16.260054;-16.437241;-16.568414;-16.752275;-16.935788;-17.109071;-17.269968;-17.424399;-17.567713;-17.703843"
6,bigQM7w_004020_stereo_00001,C=C[C@@H](C)CCC,-275.325159276810,bigQM7w_004020_stereo_00001_C_rad_00006,C=C[C@@H](C)C[CH]C,-274.660069975406,-274.324243616360,bigQM7w_004020_stereo_00001_C_rad_00006_ROO_00001,C=C[C@@H](C)C[C@H](C)O[O],-425.137676569685,-424.616753184933,bigQM7w_004020_stereo_00001_C_rad_00006_ROO_00001_QOOH_00004,C=C[C](C)C[C@H](C)OO,-425.136697402845,-424.609359630490,bigQM7w_004020_stereo_00001_C_rad_00006_ROO_00001_QOOH_00004_Nbridge_02,C=C[C@]1(C)C[C@H](C)OO[N]1,-425.097229657535,-424.575636147370,50,-20.169051,-17.659272,-20.169051,0.0,1,1,"-20.169051;-20.122266;-20.074315;-20.023565;-19.973925;-19.923763;-19.871184;-19.820326;-19.791219;-19.699256;-19.594127;-19.478233;-19.353355;-19.218439;-19.076172;-18.927391;-18.771158;-18.604286;-18.425848;-18.237401;-18.033046;-17.816962;-17.583229;-17.345487;-17.156237;-16.887569;-15.729731;-14.076941;-11.843260;-8.717908;-5.069842;-1.105838;0.000000;-1.253745;-5.864003;-9.119389;-11.299777;-12.997593;-14.369227;-15.461378;-16.315622;-16.465812;-16.593823;-16.765636;-16.939078;-17.101611;-17.252513;-17.396622;-17.532677;-17.659272"
5,bigQM7w_004020_stereo_00001,C=C[C@@H](C)CCC,-275.325159276810,bigQM7w_004020_stereo_00001_C_rad_00006,C=C[C@@H](C)C[CH]C,-274.660069975406,-274.324243616360,bigQM7w_004020_stereo_00001_C_rad_00006_ROO_00002,C=C[C@@H](C)C[C@@H](C)O[O],-425.137644212207,-424.616847193596,bigQM7w_004020_stereo_00001_C_rad_00006_ROO_00002_QOOH_00001,C=C[C@@H](C)[CH][C@@H](C)OO,-425.107648538569,-424.579021817395,bigQM7w_004020_stereo_00001_C_rad_00006_ROO_00002_QOOH_00001_Nbridge_01,C=C[C@@H](C)[C@@H]1[N]OO[C@@H]1C,-425.073942021412,-424.550077038778,50,-16.484561,-13.860723,-16.484561,0.0,1,1,"-16.484561;-16.469956;-16.454896;-16.442417;-16.414301;-16.384282;-16.353051;-16.319672;-16.285881;-16.250959;-16.213956;-16.176738;-16.137676;-16.097705;-16.056547;-16.013527;-15.969669;-15.924609;-15.878050;-15.834870;-15.811040;-15.729797;-15.635286;-15.527499;-15.413297;-15.293922;-15.165663;-15.033416;-14.893515;-14.746581;-14.593070;-14.431132;-14.262171;-14.085131;-13.899242;-13.702056;-13.495529;-13.274749;-13.035857;-12.800053;-12.637101;-12.411230;-11.216617;-9.681997;-7.582791;-4.755171;-1.069925;0.000000;-1.277415;-13.860723"
5,bigQM7w_004020_stereo_00001,C=C[C@@H](C)CCC,-275.325159276810,bigQM7w_004020_stereo_00001_C_rad_00006,C=C[C@@H](C)C[CH]C,-274.660069975406,-274.324243616360,bigQM7w_004020_stereo_00001_C_rad_00006_ROO_00002,C=C[C@@H](C)C[C@@H](C)O[O],-425.137644212207,-424.616847193596,bigQM7w_004020_stereo_00001_C_rad_00006_ROO_00002_QOOH_00001,C=C[C@@H](C)[CH][C@@H](C)OO,-425.107648538569,-424.579021817395,bigQM7w_004020_stereo_00001_C_rad_00006_ROO_00002_QOOH_00001_Nbridge_02,C=C[C@@H](C)[C@H]1[N]OO[C@@H]1C,-425.074929697978,-424.551396104838,50,-16.508938,-11.096375,-16.508938,-11.096375,1,1,"-16.508938;-16.481666;-16.453387;-16.422950;-16.392732;-16.360519;-16.328284;-16.293852;-16.260291;-16.224259;-16.188714;-16.151402;-16.113485;-16.073668;-16.034541;-15.993496;-15.951652;-15.907894;-15.864804;-15.819588;-15.773709;-15.725705;-15.678243;-15.628727;-15.580978;-15.550764;-15.454374;-15.348094;-15.233953;-15.113597;-14.990885;-14.858983;-14.724170;-14.580930;-14.434719;-14.279523;-14.121084;-13.951822;-13.776597;-13.593681;-13.400430;-13.199354;-12.986751;-12.764053;-12.527930;-12.278387;-12.009720;-11.739388;-11.568213;-11.096375"
5,bigQM7w_004020_stereo_00001,C=C[C@@H](C)CCC,-275.325159276810,bigQM7w_004020_stereo_00001_C_rad_00007,[CH2]CC[C@H](C)C=C,-274.652842198097,-274.316548850777,bigQM7w_004020_stereo_00001_C_rad_00007_ROO_00001,C=C[C@@H](C)CCCO[O],-425.130201370775,-424.608687166868,bigQM7w_004020_stereo_00001_C_rad_00007_ROO_00001_QOOH_00002,C=C[C@@H](C)C[CH]COO,-425.103516923202,-424.575342096770,bigQM7w_004020_stereo_00001_C_rad_00007_ROO_00001_QOOH_00002_Nbridge_01,C=C[C@@H](C)C[C@@H]1COO[N]1,-425.069280606013,-424.544375390262,50,-18.371229,-13.376291,-18.371229,0.0,1,1,"-18.371229;-18.338716;-18.302838;-18.268657;-18.231092;-18.195166;-18.155845;-18.118139;-18.076955;-18.037334;-17.994194;-17.952451;-17.908025;-17.863099;-17.816231;-17.768540;-17.720369;-17.671378;-17.619851;-17.570512;-17.543867;-17.448731;-17.347308;-17.238085;-17.118326;-16.991262;-16.854250;-16.712162;-16.561893;-16.405156;-16.235759;-16.059648;-15.873060;-15.673862;-15.464340;-15.240376;-15.003949;-14.750950;-14.476817;-14.207915;-14.042403;-13.556534;-12.143238;-10.388296;-8.059991;-5.026491;-1.098895;0.000000;-1.273063;-13.376291"
5,bigQM7w_004020_stereo_00001,C=C[C@@H](C)CCC,-275.325159276810,bigQM7w_004020_stereo_00001_C_rad_00007,[CH2]CC[C@H](C)C=C,-274.652842198097,-274.316548850777,bigQM7w_004020_stereo_00001_C_rad_00007_ROO_00001,C=C[C@@H](C)CCCO[O],-425.130201370775,-424.608687166868,bigQM7w_004020_stereo_00001_C_rad_00007_ROO_00001_QOOH_00002,C=C[C@@H](C)C[CH]COO,-425.103516923202,-424.575342096770,bigQM7w_004020_stereo_00001_C_rad_00007_ROO_00001_QOOH_00002_Nbridge_02,C=C[C@@H](C)C[C@H]1COO[N]1,-425.069003076529,-424.544255363924,50,-40.589118,-16.852516,-40.589118,0.0,1,1,"-40.589118;-40.546578;-40.506232;-40.472439;-40.382854;-40.274713;-40.160251;-40.031628;-39.895063;-39.742979;-39.579741;-39.399655;-39.206081;-38.991750;-38.762270;-38.512467;-38.235075;-37.954843;-37.758435;-37.205538;-35.628023;-33.566254;-30.821475;-26.872583;-21.292333;-13.516591;-1.281649;0.000000;-1.089016;-5.038809;-8.106737;-10.429472;-12.131026;-13.494605;-14.434858;-14.618695;-14.759113;-14.968275;-15.185132;-15.382631;-15.570943;-15.748807;-15.916025;-16.077856;-16.228903;-16.375698;-16.510493;-16.637294;-16.751595;-16.852516"
6,bigQM7w_004020_stereo_00001,C=C[C@@H](C)CCC,-275.325159276810,bigQM7w_004020_stereo_00001_C_rad_00007,[CH2]CC[C@H](C)C=C,-274.652842198097,-274.316548850777,bigQM7w_004020_stereo_00001_C_rad_00007_ROO_00001,C=C[C@@H](C)CCCO[O],-425.130201370775,-424.608687166868,bigQM7w_004020_stereo_00001_C_rad_00007_ROO_00001_QOOH_00003,C=C[C@@H](C)[CH]CCOO,-425.101959096114,-424.573377190227,bigQM7w_004020_stereo_00001_C_rad_00007_ROO_00001_QOOH_00003_Nbridge_01,C=C[C@@H](C)[C@@H]1CCOO[N]1,-425.086565693254,-424.564554342562,45,-6.384407,-27.059839,-27.059839,0.0,1,1,"-6.384407;-6.338503;-6.290299;-6.244917;-6.199531;-6.096364;-5.982036;-5.859858;-5.725340;-5.577679;-5.424465;-5.255944;-5.076595;-4.880561;-4.672476;-4.445284;-4.210232;-4.068210;-3.776288;-2.544221;-0.877038;0.000000;-1.308270;-7.451385;-12.457157;-16.315719;-19.116274;-21.274397;-22.945970;-24.124372;-24.338309;-24.819887;-25.275069;-25.457718;-25.651851;-25.853927;-26.038992;-26.206467;-26.362522;-26.506245;-26.638522;-26.757967;-26.868848;-26.966433;-27.059839"
6,bigQM7w_004020_stereo_00001,C=C[C@@H](C)CCC,-275.325159276810,bigQM7w_004020_stereo_00001_C_rad_00007,[CH2]CC[C@H](C)C=C,-274.652842198097,-274.316548850777,bigQM7w_004020_stereo_00001_C_rad_00007_ROO_00001,C=C[C@@H](C)CCCO[O],-425.130201370775,-424.608687166868,bigQM7w_004020_stereo_00001_C_rad_00007_ROO_00001_QOOH_00003,C=C[C@@H](C)[CH]CCOO,-425.101959096114,-424.573377190227,bigQM7w_004020_stereo_00001_C_rad_00007_ROO_00001_QOOH_00003_Nbridge_02,C=C[C@@H](C)[C@H]1CCOO[N]1,-425.086029078561,-424.563927714178,50,-7.073945,-25.497021,-25.497021,0.0,1,1,"-7.073945;-7.044879;-7.014110;-6.981063;-6.946538;-6.909728;-6.871341;-6.831267;-6.788482;-6.743927;-6.700406;-6.674111;-6.580730;-6.470634;-6.351333;-6.217238;-6.073670;-5.916744;-5.749749;-5.568330;-5.373189;-5.162758;-4.937785;-4.693803;-4.441106;-4.285537;-3.903260;-2.618082;-0.904003;0.000000;-1.276504;-7.134278;-11.953259;-15.697730;-18.412305;-20.500210;-22.125189;-23.246140;-23.438482;-23.667971;-23.907686;-24.148784;-24.369476;-24.570201;-24.759661;-24.930855;-25.091699;-25.237088;-25.370777;-25.497021"
6,bigQM7w_004110_stereo_00001,C=CC[C@@H](C)C=C,-274.095795275069,bigQM7w_004110_stereo_00001_C_rad_00001,[CH]=CC[C@@H](C)C=C,-273.406793432483,-273.075688189874,bigQM7w_004110_stereo_00001_C_rad_00001_ROO_00001,C=C[C@H](C)C/C=C/O[O],-423.902390329114,-423.387798746440,bigQM7w_004110_stereo_00001_C_rad_00001_ROO_00001_QOOH_00001,C=C[C@H](C)[CH]/C=C/OO,-423.899159089211,-423.377150938774,bigQM7w_004110_stereo_00001_C_rad_00001_ROO_00001_QOOH_00001_Nbridge_01,C=C[C@H](C)[C@@H]1C=COO[N]1,-423.860075253465,-423.342935819616,50,-25.553478,-10.847622,-25.553478,0.0,1,1,"-25.553478;-25.469883;-25.381276;-25.279129;-25.170575;-25.049605;-24.915828;-24.770537;-24.607006;-24.433436;-24.245549;-24.037805;-23.816969;-23.571102;-23.324320;-23.141699;-22.835118;-21.521456;-19.721473;-17.339934;-14.250634;-10.285961;-5.849902;-1.187090;0.000000;-1.107980;-3.548432;-5.350456;-6.617953;-6.945636;-7.118117;-7.365723;-7.611431;-7.844605;-8.070826;-8.289439;-8.500596;-8.702815;-8.902645;-9.091984;-9.283139;-9.467804;-9.648913;-9.828913;-10.003586;-10.176633;-10.347759;-10.516377;-10.682856;-10.847622"
6,bigQM7w_004110_stereo_00001,C=CC[C@@H](C)C=C,-274.095795275069,bigQM7w_004110_stereo_00001_C_rad_00001,[CH]=CC[C@@H](C)C=C,-273.406793432483,-273.075688189874,bigQM7w_004110_stereo_00001_C_rad_00001_ROO_00001,C=C[C@H](C)C/C=C/O[O],-423.902390329114,-423.387798746440,bigQM7w_004110_stereo_00001_C_rad_00001_ROO_00001_QOOH_00001,C=C[C@H](C)[CH]/C=C/OO,-423.899159089211,-423.377150938774,bigQM7w_004110_stereo_00001_C_rad_00001_ROO_00001_QOOH_00001_Nbridge_02,C=C[C@H](C)[C@H]1C=COO[N]1,-423.859672672448,-423.342221940005,50,-25.048629,-10.971508,-25.048629,0.0,1,1,"-25.048629;-24.974483;-24.887596;-24.791513;-24.688201;-24.572760;-24.446462;-24.308427;-24.156597;-23.989334;-23.809875;-23.612463;-23.400555;-23.165048;-22.925891;-22.700538;-22.475463;-21.262234;-19.530527;-17.220745;-14.190800;-10.267799;-5.847016;-1.187835;0.000000;-1.115769;-3.584215;-5.408198;-6.691570;-7.034851;-7.214982;-7.464317;-7.711773;-7.946143;-8.173289;-8.392557;-8.604937;-8.808719;-9.008805;-9.202919;-9.393400;-9.580163;-9.764006;-9.943512;-10.121906;-10.296237;-10.468618;-10.639028;-10.806444;-10.971508"
5,bigQM7w_004110_stereo_00001,C=CC[C@@H](C)C=C,-274.095795275069,bigQM7w_004110_stereo_00001_C_rad_00002,C=[C]C[C@@H](C)C=C,-273.414386891519,-273.083736027247,bigQM7w_004110_stereo_00001_C_rad_00002_ROO_00001,C=C[C@H](C)CC(=C)O[O],-423.906496804805,-423.391897189061,bigQM7w_004110_stereo_00001_C_rad_00002_ROO_00001_QOOH_00001,C=C[C@H](C)[CH]C(=C)OO,-423.899706558232,-423.377491089874,bigQM7w_004110_stereo_00001_C_rad_00002_ROO_00001_QOOH_00001_Nbridge_01,C=C[C@H](C)[C@@H]1[N]OOC1=C,-423.846886027916,-423.327712366258,50,-39.434033,-14.773319,-39.434033,0.0,1,1,"-39.434033;-39.389601;-39.341687;-39.292761;-39.238997;-39.182396;-39.123522;-39.058916;-38.994648;-38.935848;-38.869459;-38.813599;-38.083390;-36.987885;-35.401609;-33.282677;-30.500681;-26.826894;-21.944322;-14.577465;-1.266365;0.000000;-1.137893;-4.787367;-7.614934;-9.682723;-11.120609;-11.554350;-11.733389;-11.988365;-12.238856;-12.461043;-12.670599;-12.860777;-13.038539;-13.202316;-13.354184;-13.499127;-13.634553;-13.764493;-13.889950;-14.012520;-14.129443;-14.242038;-14.350776;-14.457852;-14.560090;-14.657990;-14.746898;-14.773319"
